87.0,95.7,158.7,63.6,54.5,1985.0,92.0,3.05,3.03,9.0,62.0,4800.0,35.0,39.0,5348.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,15.0,2.0,1.0,2.0,1
161.0,93.7,157.3,64.4,50.8,1918.0,92.0,2.97,3.23,9.4,68.0,5500.0,37.0,41.0,5389.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,8.0,2.0,1.0,2.0,2
65.0,102.4,175.6,66.5,53.9,2458.0,122.0,3.31,3.54,8.7,92.0,4200.0,27.0,32.0,11248.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,15.0,2.0,4.0,2.0,-1
106.0,96.5,167.5,65.2,53.3,2236.0,110.0,3.15,3.58,9.0,86.0,5800.0,27.0,33.0,7895.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,4.0,2.0,0.0,2.0,0
115.0,98.8,177.8,66.5,55.5,2425.0,122.0,3.39,3.39,8.6,84.0,4800.0,26.0,32.0,11245.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,6.0,2.0,1.0,2.0,0
104.0,99.1,186.6,66.5,56.1,2695.0,121.0,3.54,3.07,9.3,110.0,5250.0,21.0,28.0,12170.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,13.0,2.0,4.0,2.0,2
94.0,97.3,171.7,65.5,55.7,2264.0,97.0,3.01,3.4,23.0,52.0,4800.0,37.0,46.0,7995.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,16.0,2.0,2.0,2.0,2
188.0,101.2,176.8,64.8,54.3,2710.0,164.0,3.31,3.19,9.0,121.0,4250.0,21.0,28.0,20970.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,2.0,4.0,4.0,0
91.0,95.7,166.3,64.4,52.8,2275.0,110.0,3.27,3.35,22.5,56.0,4500.0,38.0,47.0,7788.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,15.0,2.0,2.0,2.0,0
91.0,95.7,169.7,63.6,59.1,3110.0,92.0,3.05,3.03,9.0,62.0,4800.0,27.0,32.0,8778.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,15.0,2.0,1.0,2.0,0
192.0,101.2,176.8,64.8,54.3,2395.0,108.0,3.5,2.8,8.8,101.0,5800.0,23.0,29.0,16430.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,2.0,4.0,2.0,2
122.0,94.5,165.3,63.8,54.5,1938.0,97.0,3.15,3.29,9.4,69.0,5200.0,31.0,37.0,6849.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,9.0,2.0,1.0,2.0,1
150.0,99.1,186.6,66.5,56.1,2707.0,121.0,2.54,2.07,9.3,110.0,5250.0,21.0,28.0,15040.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,13.0,2.0,4.0,2.0,3
119.0,93.7,157.3,63.8,50.8,2128.0,98.0,3.03,3.39,7.6,102.0,5500.0,24.0,30.0,7957.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,11.0,2.0,5.0,2.0,1
83.0,93.7,157.9,63.6,53.7,2120.0,108.0,3.62,2.64,8.7,73.0,4400.0,26.0,31.0,7053.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,14.0,3.0,1.0,2.0,2
91.0,95.7,166.3,64.4,52.8,2140.0,98.0,3.19,3.03,9.0,70.0,4800.0,28.0,34.0,9258.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,15.0,2.0,1.0,2.0,0
65.0,102.4,175.6,66.5,54.9,2326.0,122.0,3.31,3.54,8.7,92.0,4200.0,29.0,34.0,8948.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,15.0,2.0,4.0,2.0,-1
85.0,96.9,173.6,65.4,54.9,2650.0,108.0,3.62,2.64,7.7,111.0,4800.0,23.0,23.0,11694.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,14.0,3.0,4.0,2.0,0
110.0,96.5,163.4,64.0,54.5,2010.0,92.0,2.91,3.41,9.2,76.0,6000.0,30.0,34.0,7295.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,4.0,2.0,0.0,2.0,0
125.0,96.3,172.4,65.4,51.6,2405.0,122.0,3.35,3.46,8.5,88.0,5000.0,25.0,32.0,8189.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,8.0,2.0,1.0,2.0,1
101.0,93.7,150.0,64.0,52.6,1956.0,92.0,2.91,3.41,9.2,76.0,6000.0,30.0,34.0,7129.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,4.0,2.0,0.0,2.0,1
