194.0,91.3,170.7,67.9,49.7,3139.0,181.0,3.43,3.27,7.8,200.0,5200.0,17.0,23.0,19699.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,9.0,4.0,4.0,4.0,3
110.0,103.3,174.6,64.6,59.8,2535.0,122.0,3.34,3.46,8.5,88.0,5000.0,24.0,30.0,8921.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,3.0,2.0,1.0,2.0,-1
89.0,97.0,173.5,65.4,53.0,2455.0,108.0,3.62,2.64,9.0,94.0,5200.0,25.0,31.0,10198.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,14.0,3.0,4.0,2.0,0
134.0,98.4,176.2,65.6,52.0,2679.0,146.0,3.62,3.5,9.3,116.0,4800.0,24.0,30.0,11199.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,15.0,2.0,4.0,2.0,2
164.0,99.8,176.6,66.2,54.3,2337.0,109.0,3.19,3.4,10.0,102.0,5500.0,24.0,30.0,13950.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,4.0,2.0,2
74.0,104.3,188.8,67.2,57.5,3034.0,141.0,3.78,3.15,9.5,114.0,5400.0,23.0,28.0,13415.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,17.0,2.0,4.0,2.0,-1
122.0,94.5,165.3,63.8,54.5,1971.0,97.0,3.15,3.29,9.4,69.0,5200.0,31.0,37.0,7499.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,9.0,2.0,1.0,2.0,1
161.0,93.0,157.3,63.8,50.8,2145.0,98.0,3.03,3.39,7.6,102.0,5500.0,24.0,30.0,7689.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,8.0,2.0,5.0,2.0,1
161.0,107.9,186.7,68.4,56.7,3020.0,120.0,3.46,3.19,8.4,97.0,5000.0,19.0,24.0,11900.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,10.0,1.0,4.0,2.0,0
118.0,104.9,175.0,66.1,54.4,2670.0,140.0,3.76,3.16,8.0,120.0,5000.0,19.0,27.0,18280.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,6.0,2.0,4.0,2.0,0
134.0,98.4,176.2,65.6,52.0,2714.0,146.0,3.62,3.5,9.3,116.0,4800.0,24.0,30.0,11549.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,15.0,2.0,4.0,2.0,2
87.0,95.7,158.7,63.6,54.5,2040.0,92.0,3.05,3.03,9.0,62.0,4800.0,31.0,38.0,6338.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,15.0,2.0,1.0,2.0,1
104.0,93.1,159.1,64.2,54.1,1905.0,91.0,3.03,3.15,9.0,68.0,5000.0,31.0,38.0,6795.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,6.0,2.0,1.0,2.0,1
102.0,97.0,172.0,65.4,54.3,2385.0,108.0,3.62,2.64,9.0,82.0,4800.0,24.0,25.0,9233.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,14.0,3.0,1.0,2.0,0
78.0,96.5,157.1,63.9,58.3,2024.0,92.0,2.92,3.41,9.2,76.0,6000.0,30.0,34.0,7295.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,4.0,2.0,0.0,2.0,0
108.0,100.4,184.6,66.5,55.1,3060.0,181.0,3.43,3.27,9.0,152.0,5200.0,19.0,25.0,13499.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,9.0,4.0,4.0,4.0,0
122.0,97.3,171.7,65.5,55.7,2209.0,109.0,3.19,3.4,9.0,85.0,5250.0,27.0,34.0,7975.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,16.0,2.0,4.0,2.0,2
231.0,99.2,178.5,67.9,49.7,3139.0,181.0,3.43,3.27,9.0,160.0,5200.0,19.0,25.0,18399.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,9.0,4.0,4.0,4.0,1
142.0,96.6,180.3,70.5,50.8,3685.0,234.0,3.46,3.1,8.3,155.0,4750.0,16.0,18.0,35056.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,4.0,4.0,5.0,3
93.0,106.7,187.5,70.3,54.9,3495.0,183.0,3.58,3.64,21.5,123.0,4350.0,22.0,25.0,28176.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,7.0,2.0,2.0,3.0,0
103.0,104.3,188.8,67.2,56.2,2935.0,141.0,3.78,3.15,9.5,114.0,5400.0,24.0,28.0,15985.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,17.0,2.0,4.0,2.0,-2
148.0,93.7,157.3,63.8,50.6,1989.0,90.0,2.97,3.23,9.4,68.0,5500.0,31.0,38.0,7609.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,3.0,2.0,1.0,2.0,1
134.0,98.4,176.2,65.6,52.0,2536.0,146.0,3.62,3.5,9.3,116.0,4800.0,24.0,30.0,9639.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,15.0,2.0,4.0,2.0,2
107.0,96.5,169.1,66.0,51.0,2293.0,110.0,3.15,3.58,9.1,100.0,5500.0,25.0,31.0,10345.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,4.0,2.0,1.0,2.0,1
102.0,97.2,172.0,65.4,52.5,2190.0,108.0,3.62,2.64,9.5,82.0,4400.0,28.0,33.0,7775.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,14.0,3.0,1.0,2.0,0
65.0,102.4,175.6,66.5,54.9,2480.0,110.0,3.27,3.35,22.5,73.0,4500.0,30.0,33.0,10698.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,15.0,2.0,2.0,2.0,-1
128.0,94.5,165.3,63.8,54.5,1951.0,97.0,3.15,3.29,9.4,69.0,5200.0,31.0,37.0,7299.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,9.0,2.0,1.0,2.0,1
134.0,98.4,176.2,65.6,52.0,2540.0,146.0,3.62,3.5,9.3,116.0,4800.0,24.0,30.0,8449.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,15.0,2.0,4.0,2.0,2
194.0,91.3,170.7,67.9,49.7,3071.0,181.0,3.43,3.27,9.0,160.0,5200.0,19.0,25.0,17199.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,9.0,4.0,4.0,4.0,3
101.0,93.7,150.0,64.0,52.6,1940.0,92.0,2.91,3.41,9.2,76.0,6000.0,30.0,34.0,6529.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,4.0,2.0,0.0,2.0,1
161.0,107.9,186.7,68.4,56.7,3075.0,120.0,3.46,2.19,8.4,95.0,5000.0,19.0,24.0,15580.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,10.0,1.0,4.0,2.0,0
65.0,102.4,175.6,66.5,54.9,2414.0,122.0,3.31,3.54,8.7,92.0,4200.0,27.0,32.0,10898.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,15.0,2.0,4.0,2.0,-1
