128.0,100.4,181.7,66.5,55.1,3095.0,181.0,3.43,3.27,9.0,152.0,5200.0,17.0,22.0,13499.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,9.0,4.0,4.0,4.0,0
161.0,107.9,186.7,68.4,56.7,3252.0,152.0,3.7,3.52,21.0,95.0,4150.0,28.0,33.0,16900.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,10.0,1.0,2.0,2.0,0
161.0,108.0,186.7,68.3,56.0,3130.0,134.0,3.61,3.21,7.0,142.0,5600.0,18.0,24.0,18150.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,10.0,1.0,4.0,2.0,0
103.0,94.5,170.2,63.8,53.5,2037.0,97.0,3.15,3.29,9.4,69.0,5200.0,31.0,37.0,7999.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,9.0,2.0,1.0,2.0,1
161.0,107.9,186.7,68.4,56.7,3075.0,120.0,3.46,3.19,8.4,97.0,5000.0,19.0,24.0,16630.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,10.0,1.0,4.0,2.0,0
137.0,86.6,144.6,63.9,50.8,1713.0,92.0,2.91,3.41,9.6,58.0,4800.0,49.0,54.0,6479.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,4.0,2.0,0.0,2.0,2
118.0,93.7,157.3,63.8,50.8,2128.0,98.0,3.03,3.39,7.6,102.0,5500.0,24.0,30.0,7957.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,3.0,2.0,4.0,2.0,1
118.0,93.7,157.3,63.8,50.8,1876.0,90.0,2.97,3.23,9.4,68.0,5500.0,31.0,38.0,6377.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,3.0,2.0,1.0,2.0,1
119.0,93.7,157.3,63.8,50.8,1918.0,90.0,2.97,3.23,9.4,68.0,5500.0,37.0,41.0,5572.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,11.0,2.0,1.0,2.0,1
154.0,93.7,167.3,63.8,50.8,1989.0,90.0,2.97,3.23,9.4,68.0,5500.0,31.0,38.0,6692.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,11.0,2.0,1.0,2.0,1
101.0,93.7,150.0,64.0,52.6,1837.0,79.0,2.91,3.07,10.1,60.0,5500.0,38.0,42.0,5399.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,4.0,2.0,0.0,2.0,1
154.0,93.7,167.3,63.8,50.8,2191.0,98.0,2.97,3.23,9.4,68.0,5500.0,31.0,38.0,7609.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,11.0,2.0,1.0,2.0,1
150.0,99.1,186.6,66.5,56.1,2808.0,121.0,3.54,3.07,9.0,160.0,5500.0,19.0,26.0,18150.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,13.0,0.0,4.0,2.0,3
